"","Party","2018","2016","2014","Region"
"161","Togo","Exposition à domicile : homme 49,90 %, Femme, 27, 4%et homme et femme 33,9 %
Exposition au travail : homme 22,5% ; femme 17,4 % homme et femme 19,9 ¨%
NB : tranche dâge : 15 - 64 ans (2010)
Exposition à domicile : garçons :  22.40 %, filles : 16.80 %et garçons et filles : 20.10 %
Exposition dans les autres lieux publics fermés : garçons :  28.90 %, filles : 21.60 %et garçons et filles : 25.90 %
Exposition dans les autres lieux publics ouvert : garçons :  28.80 %, filles : 23.40 %et garçons et filles : 26.60 %
Exposition dans les écoles  : garçons :  13.3 %, filles : 11.70 %et garçons et filles : 12.70 %
NB : tranche dâge : 13 - 15 ans (2013)","Exposition à domicile : homme 49,90 %, Femme, 27, 4%et homme et femme 33,9 %
Exposition au travail : homme 22,5% ; femme 17,4 % homme et femme 19,9 ¨%
NB : tranche dâge : 15 - 64 ans (2010)
Exposition à domicile : garçons :  22.40 %, filles : 16.80 %et garçons et filles : 20.10 %
Exposition dans les autres lieux publics fermés : garçons :  28.90 %, filles : 21.60 %et garçons et filles : 25.90 %
Exposition dans les autres lieux publics ouvert : garçons :  28.80 %, filles : 23.40 %et garçons et filles : 26.60 %
Exposition dans les écoles  : garçons :  13.3 %, filles : 11.70 %et garçons et filles : 12.70 %
NB : tranche dâge : 13 - 15 ans (2013)","Exposition à domicile : homme 49 90 % Femme 27 4%et homme et femme 33 9 %
Exposition au travail : homme 22 5% ; femme 17 4 % homme et femme 19 9 ¨%
NB : tranche dâge : 15 - 64 ans","WHO African Region"
"162","Tonga","Report not provided","Exposure by gender in the workplace on 1 or more days of the past 7 days (%)

Age group (yrs)          Men            Female          Both Sexes
___________________________________________________
25-44                          39.3            26.9                    33.0
45-64                          35.1            26.2                    30.4
___________________________________________________
25-65                          38.0            26.7                    32.2","Exposure by both sexes at home and outside their home","WHO Western Pacific Region"
"163","Trinidad and Tobago","Exposure to environmental tobacco smoke in the home on 1 or more of the past 7 days
Men - 15.3%
Women - 20.1%
Total - 17.8%

Exposure to environmental tobacco smoke in the workplace on 1 or more of the past 7 days
Men - 21.2%
Women - 12.6%
Total - 16.7%","Exposure to environmental tobacco smoke in the home on 1 or more of the past 7 days
Men - 15.3%
Women - 20.1%
Total - 17.8%

Exposure to environmental tobacco smoke in the workplace on 1 or more of the past 7 days
Men - 21.2%
Women - 12.6%
Total - 16.7%","Home - 17.8%; Workplace - 16.7%","WHO Region of the Americas"
"164","Tunisia","	50,3% des élèves (13-15 ans) ont été exposés dans leur foyer à la fumée de la cigarette
	2/3 d’entre eux (64% pour les garçons VS 59,2% pour les filles) ont été exposés dans d’autres lieux.
	50% d’entre eux ont été exposés à la fumée des cigarettes de leurs camarades et/ou de leurs parents. 
	11,1% déclarent qu’ils ont été exposés à la fumée d’une autre personne fument la chicha à la maison.","	50,3% des élèves (13-15 ans) ont été exposés dans leur foyer à la fumée de la cigarette
	2/3 d’entre eux (64% pour les garçons VS 59,2% pour les filles) ont été exposés dans d’autres lieux.
	50% d’entre eux ont été exposés à la fumée des cigarettes de leurs camarades et/ou de leurs parents. 
	11,1% déclarent qu’ils ont été exposés à la fumée d’une autre personne fument la chicha à la maison.","50.3% des élèves (13-15 ans) ont été exposés dans leur foyer à la fumée de la cigarette
2/3 d''entre eux (64% pour les garçons VS 59.2% pour les filles) ont été exposés dans d''autres lieux.
50% d''entre eux ont été exposés à la fumée des cigarettes de leurs camarades et/ou de leurs parents. 
11.1% déclarent qu''ils ont été exposés à la fumée d''une autre personne fument la chicha à la maison.","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Fewer non-smokers are being exposed to secondhand smoke at home and workplaces after implementation of the national smoke-free law in 2009. Exposure to tobacco smoke in the workplace was 15 6% whose 17 8% was male and 9 6% was female. Exposure to tobacco smoke at home was 38 3% while 39 2% was male and 37 4% was female.","WHO European Region"
"166","Turkmenistan","на рабочем месте, на дом","Воздействие табачного дыма на дому и на рабочем месте","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Percentage of students 13-15 years who reported people smoking in their presence on one or more days during the past 7 days
70.9% of males; 66.7% of females; 68.7% total","WHO Western Pacific Region"
"168","Uganda","Report not provided","At home only.","At home only","WHO African Region"
"169","Ukraine","Between 2010 and 2017, the overall SHS exposure in workplaces reduced by more than half (from 31.9% in 2010 to 14.3% in 2017). Similar changes were observed for non-smokers: SHS exposure at work decreased from 24.6% in 2010 to 10.5% in 2017. Between 2010 and 2017 exposure at home declined from 22.9% to 13.0% overall, and from 14.2% to 7.3% for non-smokers.","The portion of respondents who reported somebody smoking on their workplace during the previous month decreased from 21% in 2013 to 15% in 2015. 
The percentage of respondents who witnessed smoking in state institutions decreased from 13.8% in 2013 to 9.7% in 2015","The portion of respondents who reported somebody smoking on their workplace during the previous month decreased from 34% in 2010 to 21% in 2013. Among the non-smokers the rates of second-hand smoke exposure decreased from 27% to 17%. In restaurants over the period of 2010–2013 the percentage of respondents who reported witnessing tobacco smoking has decreased from 64% to 28%. In 2013 27% reported that smoking was allowed in their homes whereas 31% answered in this way in 2010 and as many as 39% in 2005.","WHO European Region"
"170","United Arab Emirates","المنزل و الأماكن العامه المغلقه","المنزل و الأماكن العامه المغلقه","At home and in closed public places","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Self-reported exposure to second-hand smoke was highest among those aged 16-24, over half of this age group reported at least some exposure. Exposure was most likely to occur in outdoor smoking areas of pubs/restaurants/cafes or at home (including other people’s homes).  More men than women reported exposure to other people’s smoke (31% and 26% respectively).

Overall the mean number of reported hours of exposure per week to second-hand smoke was 3.1 among men and 2.1 among women.  Exposure for men has stayed the same since 2011 but for women has decreased from 2.8.
 
Findings from the Health Survey for England (HSE) showed a marked fall in objective and self-reported measures of exposure to second-hand smoke following the introduction of smokefree laws in 2007.

Cotinine levels less than 12ng/ml were used to measure exposure to environmental tobacco smoke.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Exposición al humo de tabaco en el hogar en los últimos 7 días: 20.0%","Exposición al humo de tabaco en el hogar en los últimos 7 días: 23.1%","Exposición en el hogar (últimos 7 días): 29.2%
Lugar de trabajo: 16.5%
Transporte público: 3.3%
Restaurantes: 1.5%
Oficinas gubernamentales: 3.6%","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Результаты проведенных исследований в 2013 г. и 2014 г. показали, что 21,0% (95% ДИ: 18,5-23,5) взрослого населения (18-64 лет) в течение последних 30 дней подвергалось воздействию вторичного табачного дыма дома, 15,6% 95% (ДИ: 13,2-18,0) - в закрытых пространствах на работе.","According to the household survey . smokers tend to smoke outside the premises. However. 20% of households in the cold season . and 12 % - round they smoke or in the living rooms or kitchens and corridors. Data on the impact of tobacco smoke in public transport is not available.","WHO European Region"
"175","Vanuatu","Report not provided","59.3% live in homes where others smoke in their presence
75.9% are around others who smoke in places outside their home
38.2% have one or more parents who smoke
19.9% have most or all friends who smoke","59.3% in homes where others smoke in their presence; 75.9% around people who smoke in places outside home; 38.2% from parents who smoke; 19.9% from friends who smoke","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","exposure at home, in the workplace, on public transport and public places","exposure at home, in the workplace, on public transport and public places","Exposure at home in the workplace on public transport and public places.","WHO Western Pacific Region"
"178","Yemen","OVERALL (%)	BOYS (%)	GIRLS (%)
Exposure to tobacco smoke at home                                                          	40.5                 	 41.7                38.0
Exposure to tobacco smoke inside any enclosed public place                	55.5                  	 63.3                43.0
Exposure to tobacco smoke at any outdoor public place.                       	42.3	                         50.3        	29.6
Students who saw anyone smoking inside the school building 
or outside on school property                                                       	                46.5	                         52.9	        36.0","OVERALL (%)	BOYS (%)	GIRLS (%)
Exposure to tobacco smoke at home                                                          	40.5                 	 41.7                38.0
Exposure to tobacco smoke inside any enclosed public place                	55.5                  	 63.3                43.0
Exposure to tobacco smoke at any outdoor public place.                       	42.3	                         50.3        	29.6
Students who saw anyone smoking inside the school building 
or outside on school property                                                       	                46.5	                         52.9	        36.0","44.9% of young people age 13-15 years living in homes where there are smokers 42.7% smokers surrounded by people outside the home","WHO Eastern Mediterranean Region"
"179","Zambia","1. Homes-75% are smoke free, 7% allow smoking in some places and 19% have no restrictions
2. Public transportation vehicles-98% are smoke free, 1% allow smoking in some places and 1% have no restrictions
3. Restaurants-93% are smoke free, 5% allow smoking in some places and 1% have no restrictions
4. Indoors at workplaces-67% are smoke free, 6% allow smoking in some places and 28% have no restrictions
5. Bars-48% are smoke free, 19% allow smoking in some places and 3% have no restrictions","1. Homes-75% are smoke free, 7% allow smoking in some places and 19% have no restrictions
2. Public transportation vehicles-98% are smoke free, 1% allow smoking in some places and 1% have no restrictions
3. Restaurants-93% are smoke free, 5% allow smoking in some places and 1% have no restrictions
4. Indoors at workplaces-67% are smoke free, 6% allow smoking in some places and 28% have no restrictions
5. Bars-48% are smoke free, 19% allow smoking in some places and 3% have no restrictions","Report not provided","WHO African Region"
"180","Zimbabwe","Details available for exposure to tobacco smoke at home are for boys 31.3% and girls 30.9% both aged between 13 - 15 years. Inside enclosed public place exposure, boys 46.2% and girls 50.2%. Outdoor public place, boys 47.3% and girls 51.6%. Exposure inside or outside school property, boys 32% and girls 33%.","Details available for exposure to tobacco smoke at home are for boys 31.3% and girls 30.9% both aged between 13 - 15 years. Inside enclosed public place exposure, boys 46.2% and girls 50.2%. Outdoor public place, boys 47.3% and girls 51.6%. Exposure inside or outside school property, boys 32% and girls 33%.","Report not provided","WHO African Region"
